Gene_acc,Gene_id,logFC,log_AveExpr,FDR,Desc,SLBP12_A,SLBP12_B,SLBP12_C,SLBP12TET_A,SLBP12TET_B,SLBP12TET_C
3688,Tb927.3.4100,-0.394701827780906,20.2638181197324,0.4522087318864331,"Pyruvate transporter, putative",19.88480505512993,20.304813424366465,20.43602669878521,20.858868300533807,20.67811269956597,20.272769661524567
3689,Tb927.3.4110,0.0702051871839728,21.0192184181615,0.011375804254118254,"Pyruvate transporter, putative",21.11847671294757,20.922490664075067,21.35182473477493,21.352819165032475,20.770380790700063,21.058976594513112
3690,Tb927.3.4120,-0.0721298702785624,21.890216579155,0.017268675387951106,"hypothetical protein, conserved",21.78347654412717,21.855268679418824,22.098414142752446,22.280512218337584,21.907040552244847,21.765996206551684
3691,Tb927.3.4130,-0.0266525483217031,15.6251206599398,0.005916067467426558,"hypothetical protein, conserved",15.741247780531271,15.687995188557444,15.622003093430775,15.419234091768883,15.656608269124318,16.05536134659139
3692,Tb927.3.4140,-0.0953543463123161,22.9704851174423,0.017268675387951106,"hypothetical protein, conserved",22.881810824192847,22.98155287052368,22.51704172277237,22.484295298251794,23.144449765193325,23.03772339298069
3693,Tb927.3.4150,0.109260880098645,20.4733679545995,0.0551471201952156,PROPPIN domain-containing protein,20.51804723867009,20.34596930205359,20.711047707301343,20.60574493438006,20.288320826902734,20.35321584644628
3694,Tb927.3.4160,0.0268791111545248,24.5021535164275,0.010566994881161041,"XPC-binding domain/UBA/TS-N domain containing protein, putative",24.44655701632161,24.47549297612939,24.501675845695956,24.444348425230995,24.391841935487488,24.50689814396488
3695,Tb927.3.4170,0.119225746886379,16.4325294662385,0.010566994881161041,CRK9-associated protein,16.327440222906542,15.962367035283028,17.202031113036668,16.080394604188253,16.61929842034194,16.434468106036906
3696,Tb927.3.4190,0.0182852353428586,26.0942826311504,0.006126568315489962,"endosomal integral membrane protein, putative",26.11945892913222,26.03977800982365,26.30026907402704,26.42540313099395,25.945602789596045,26.033644386364333
3697,Tb927.3.4210,-0.04089694712588,27.4647837523537,0.01806402626153644,"hypothetical protein, conserved",27.50062974184772,27.44783919874982,27.36088644418779,27.396261459823226,27.490043269319028,27.54574149702073
3698,Tb927.3.4220,-0.0679911613560797,20.743148871403,0.03076190946355184,"Zn-finger domain protein, putative",20.88955767996708,20.68945052019067,20.653463925141203,20.7420954150119,20.790866022005027,20.903484172350268
3699,Tb927.3.4230,-0.0886169084409367,23.8773116804675,0.021143572798516863,"serine peptidase, clan SB, family S8-like protein",23.7226391510319,23.76739269972236,24.0971356851757,24.275078688538635,23.748679589386025,23.82925998332813
3700,Tb927.3.4240,0.0776339748722066,20.5325928731382,0.017268675387951106,"thioredoxin, putative",20.61163653303084,20.76734549174193,20.337189298954076,20.36940140169736,20.62478682078083,20.48908117663204
3701,Tb927.3.4250,0.326887528481706,24.5410237859191,0.22949718635062547,"hypothetical protein, conserved",24.555534747775724,24.67699446514777,24.277293482735413,23.666523584689024,24.435725765906508,24.42691075961825
3702,Tb927.3.4260,-0.120442659031198,24.172189366628,0.07629905908929244,Acetyl-CoA hydrolase,24.16458693036902,24.141723391608384,24.313641783261065,24.61000417391156,24.149493002685308,24.221782905735203
3703,Tb927.3.4270,0.102048916101882,24.5985577413582,0.044849598386375096,"MORN repeat, putative",24.549150298788287,24.535499515126684,24.90048098386848,24.77199437177603,24.41700508405552,24.48998459364625
3704,Tb927.3.4280,-0.160769128845043,21.7522347095928,0.13628204646982384,"mismatch repair protein MSH5, putative",21.56295790224508,21.53755413799061,21.66253677103928,21.59501211988767,21.932492355862685,21.717851722059763
3705,Tb927.3.4340,-0.0406175744968671,21.9586678404211,0.017268675387951106,"diphthamide synthesis protein, putative",21.950559319345988,21.86944870443011,21.987394140756315,22.00301365058548,21.999643184585207,21.92659805285234
3706,Tb927.3.4350,0.139610325145174,23.3532677157456,0.10848672972967796,"twin BRCT domain containing protein, putative",23.576597952494275,23.297213965573835,23.681082782203536,23.508834887112364,23.314419210010197,23.31280962771357
3707,Tb927.3.4370,-0.242947216979477,17.696495183377,0.14945775109281406,"Vesicle coat protein involved in Golgi to plasma membrane transport, putative",17.474113166427312,17.77235187840373,17.575037682637983,18.005747240613776,17.914304065967443,17.630293071826244
3708,Tb927.3.4380,-0.0021748606454359,23.6923605175069,0.0017432599208182917,"sorting assembly machinery 50 kDa subunit, putative",23.699582043138424,23.661433856124987,23.92106154821447,24.005800141190893,23.59293895611573,23.689862932107555
3709,Tb927.3.4390,-0.0735767755944146,23.8495949020266,0.01627306893241892,dihydrolipoamide dehydrogenase,23.71392044550971,23.80154184117388,24.136008111390783,24.249530715151028,23.860701945601654,23.761968064104927
3710,Tb927.3.4400,0.185493355658345,22.8399181269498,0.024970149098106527,"basal body component, putative",22.947927493456664,22.96788121592306,22.316099402106715,21.83032659123857,22.888772428724128,22.956329024548683
3711,Tb927.3.4410,0.184799321441929,24.4548161613405,0.46593314630789073,"pre-RNA processing PIH1/Nop17, putative",24.60569423076913,24.53875365570486,24.77650398708107,24.53561382347701,24.36666517342924,24.46427491232303
3712,Tb927.3.4420,-0.0292692629562765,24.0211578922492,0.010566994881161041,"hypothetical protein, conserved",24.02014272523429,23.956578238549717,24.13006749771889,24.096308800404405,24.04483343810475,24.05345401186259
3713,Tb927.3.4430,-0.443390906944209,17.8935055781449,0.09723729557106785,"hypothetical protein, conserved",17.305781813137692,17.824628595474085,17.478025359131827,18.44712288404506,17.47842115312744,18.01306445140373
3714,Tb927.3.4440,-0.0433267715403609,20.8988929764976,0.005916067467426558,"hypothetical protein, conserved",20.9106171629927,21.02840676495522,20.11964095407529,20.016399075322795,21.043980329212847,21.128265792108657
3715,Tb927.3.4450,0.308088513162851,18.873062392416,0.4453670867857947,"hypothetical protein, conserved",18.903333722928867,18.89679706470114,19.32129109411133,18.73863235524762,18.577633793628934,18.88089019337623
3716,Tb927.3.4460,0.301412110271833,18.6866660088288,0.20176207970678467,"F-box protein, putative",18.826521736207543,18.86119870873309,18.585455471412235,18.01606917405222,18.645537259013874,18.70733315247129
3717,Tb927.3.4470,0.0876102374427106,22.1640228510071,0.03537636692608234,EF-hand domain-containing protein,22.27725604220572,22.171729556925325,22.034442899046567,21.860638189425107,22.10598408538365,22.25397551104072
3718,Tb927.3.4490,0.0432971266015691,21.8804148288128,0.011815186897682699,"protein farnesyltransferase alpha subunit, putative",21.93974937010456,21.859109570275265,21.904356005672163,22.006529001970875,21.71077776178693,21.85601680248949
3719,Tb927.3.4500,0.230624622616702,25.4890651205329,0.26200303400725217,"Fumarate hydratase class I, cytosolic",25.65541927314744,25.587936561872183,25.92362071942412,25.78070397720532,25.3180146611042,25.376384048284105
3720,Tb927.3.4510,-0.025036673386893,24.1644296877145,0.010566994881161041,"hypothetical protein, conserved",24.15046384327543,24.13211315055709,24.206108278026512,24.16912106502585,24.25101508333913,24.14365914365473
3721,Tb927.3.4540,-0.0290132685094413,19.3990861272743,0.006559715603984997,"NOL1/NOP2/sun family, putative",19.30761568526435,19.355905257543068,19.308779127998992,19.33766567786378,19.41312156175824,19.3085526367127
3722,Tb927.3.4550,-0.207809656509401,19.832511840516,0.12254031123535315,kinetoplast ribosomal PPR-repeat containing protein 6,20.09216674295154,19.79371748975017,19.38865495655629,19.8028638289245,20.163599173920147,19.93150515594156
3723,Tb927.3.4560,0.073590947730974,23.7180331233616,0.13522525874411906,"5'-AMP-activated protein kinase catalytic subunit alpha, putative",23.731285136747093,23.714458179267755,23.748157979194435,23.653178459821955,23.63094230302085,23.68900768917356
3724,Tb927.3.4570,0.0645845345988789,21.7968671718482,0.010566994881161041,"N-acetylglucosamyl transferase component GPI1, putative",21.875101622563594,21.84449623108752,21.96744237386813,22.229543742301093,21.47314728607407,21.79059559534744
3725,Tb927.3.4580,0.180221365907464,22.2494393204165,0.03537636692608234,"hypothetical protein, conserved",22.336731051875383,22.355975081607305,21.87194122342533,21.418938729968108,22.40448661974244,22.20055790947507
3726,Tb927.3.4590,-0.378341406720473,24.0195275405973,0.44940605211778417,"hypothetical protein, conserved",24.172224337016694,23.882400968394432,23.648371997903485,24.21873041395684,24.507966854159463,24.11132425535972
3727,Tb927.3.4600,-0.139025813288978,25.455019942936,0.07118484693880058,"hypothetical protein, conserved",25.290805808123707,25.362199826953063,25.618598583551098,25.88389993439637,25.4744695046332,25.330312219465245
3728,Tb927.3.4610,0.0174684323653516,24.8106095021073,0.005916067467426558,"Right handed beta helix region, putative",24.846945785211773,24.74597087007211,25.09159779104404,25.180223561194303,24.796596204945,24.655289383092573
3729,Tb927.3.4620,0.0055071389530354,24.0520652330464,0.0037954717157911073,"AAA domain containing protein, putative",24.039498486960905,24.01445717561159,24.191924505511757,24.19309045674393,23.997994353168554,24.03827394131265
3730,Tb927.3.4630,0.0010226241106359,27.1179687194399,0.001370099033373646,"UDP-glucose:glycoprotein glucosyltransferase, putative",27.15620404922136,27.089460650192507,27.321047269640516,27.415294917865133,27.06447673359808,27.083872445259264
3731,Tb927.3.4640,-0.127865812413432,25.1259016207482,0.1661205337101443,"VIT family, putative",25.13135901509933,24.957940967359253,25.18385980789859,25.36439287328726,25.14265134761426,25.14971300669594
3732,Tb927.3.4660,-0.0194264115652878,24.5292528915849,0.005916067467426558,"WD domain, G-beta repeat, putative",24.590752908483665,24.481679070818927,24.82519302321296,24.96551960817358,24.53199324525359,24.458391383784228
3733,Tb927.3.4670,-0.0574675486872387,23.4753236088015,0.018559868513954816,"cdc2-related kinase 10, putative",23.580442900400733,23.43151783289131,23.18730978422628,23.382520185391964,23.51191099944181,23.477241978746285
3734,Tb927.3.4680,-0.106631767145686,27.8999516575805,0.03537636692608234,"RAB GDP dissociation inhibitor alpha, putative",27.809783581464934,27.83694573275263,28.12697250190774,28.36014345802574,27.883681927997596,27.84977173153903
3735,Tb927.3.4690,0.0640891322216532,20.6008713795829,0.011815186897682699,"DTW domain containing protein, putative",20.82913317346273,20.464751965136735,20.778166512610955,20.82305646687399,20.598919933824146,20.457807853847346
3736,Tb927.3.4700.1-p1;Tb927.3.4700.2-p1,0.124543013570648,19.5917966296029,0.022978352414893693,Tb927.3.4700.1-p1;Tb927.3.4700.2-p1,19.75961511623749,19.93185656408757,19.18314987810408,19.403783433088872,19.56948094372972,19.52772814089862
3737,Tb927.3.4710,-0.0704655741521307,24.1326903040388,0.04629489247099721,Flagellum attachment zone protein 23,24.016569674951064,24.204856849310627,23.99723914640424,24.06705784820081,24.141385394359496,24.22161915056201
3738,Tb927.3.4720,-0.0221265802407942,28.0217106783651,0.010566994881161041,dynamin-like protein 1,28.063370801294894,27.974586731324926,28.09539214849725,28.13606134769415,28.02107793481004,28.04259013933527
3739,Tb927.3.4730;Tb927.3.4770,0.298395246354602,23.6163326699438,0.21837546298262953,leucine-rich repeat-containing protein;leucine-rich repeat-containing protein,23.79135992305668,23.82695575516829,23.4067843515292,22.91438088387405,23.60702824897767,23.60850515783865
3740,Tb927.3.4740;Tb927.3.4780,-0.536781285733262,18.3720746137863,2.0067438217565727,"NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative;NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative",17.944004237726002,18.00707672540517,18.07202214494045,18.586870456533497,18.357242020684275,18.68933448805365
3741,Tb927.3.4750;Tb927.3.4790,-0.120612350724784,27.0248089991089,0.05998584319881743,"Aminopeptidase M1, putative;Aminopeptidase M1, putative",26.878169759347635,26.933239915665677,27.204204285975784,27.415304954889347,27.02608972681201,26.9360563314621
3742,Tb927.3.4760,-0.0887290348760814,25.3686904619047,0.11524630707515622,dynamin-like protein 2,25.439321501285026,25.378557991413743,25.27961632952126,25.424323530396983,25.43489854467928,25.504460851772013
3743,Tb927.3.4800,-0.0088152015289217,23.3449321900768,0.003992913387820092,"hypothetical protein, conserved",23.42444523639876,23.33845976371274,23.19825314483032,23.13742469896376,23.38349506211828,23.466683988446547
3744,Tb927.3.4810.2;Tb927.3.4810.1,-0.0653940826253603,21.7170233943705,0.010566994881161041,dna replication complex gins protein sld5;dna replication complex gins protein sld5,21.24662156497621,21.71174239558863,21.676206953109965,21.556237200257595,21.592294660051014,21.682221301242286
3745,Tb927.3.4820,-0.105078476104104,25.8408050389848,0.22966134505849564,"acyltransferase, putative",25.818487637202825,25.83745773416478,25.76802620731238,25.940761157570417,25.88796548791442,25.910480361507467
3746,Tb927.3.4840,-0.0353295958915005,25.8770938588599,0.010566994881161041,"ubiquitin carboxyl-terminal hydrolase, putative",25.841204909644425,25.873333378933417,26.100198333458163,26.21713993981108,25.84123144532838,25.862354024571037
3747,Tb927.3.4850,-0.158833156483116,23.0678731859361,0.11496414126768086,"enoyl-CoA hydratase, mitochondrial precursor, putative",22.92971629335893,22.95794349187032,23.18936026735482,23.454337481019174,23.14107276629925,22.958109274715
3748,Tb927.3.4860,0.0922581208758011,22.8418477140252,0.1315579595425216,mitogen-activated protein kinase kinase 1,22.95656820172363,22.85584557857296,22.91315214586287,22.883909376863404,22.73972603716365,22.825156149505
3749,Tb927.3.4880,-0.0978233163470925,25.5986052564901,0.10439478957884418,"nucleosome assembly protein (NAP), putative",25.50583430446259,25.569832489315555,25.711885304727097,25.826698760178317,25.669463058424192,25.584860228944
3750,Tb927.3.4890,0.0859170549448827,23.387222776803,0.03496639361450976,"ubiquinone biosynthesis protein COQ7 homolog, putative",23.404354523491964,23.501551732831107,23.277796174660963,23.05974777474619,23.38530050880853,23.480902982594664
3751,Tb927.3.4900,0.133314040150648,21.1417380965443,0.09723729557106785,"tRNA isopentenyltransferase, putative",21.26656183742304,21.179537392845944,21.46655044028568,21.30667185845906,21.047617053766977,21.15841863787667
3752,Tb927.3.4910,-0.0212974792485454,24.4400064082917,0.005556420787977688,"signal peptide peptidase, putative",24.465641154965468,24.534355049907496,24.883358094306423,24.958786826974,24.606117077770435,24.382342832180587
3753,Tb927.3.4920,-0.135094929531178,24.3998036709984,0.22262137537665855,"LETM1 and EF-hand domain-containing protein 1, putative",24.435483018677104,24.248954334855306,24.29020752173875,24.4487350374556,24.492827289411903,24.438367336997175
3754,Tb927.3.4940,-0.0881474699373719,24.7400117882986,0.04285633018564272,"5-histidylcysteine sulfoxide synthase, putative",24.68398996268933,24.626272221665893,24.86789896608244,25.055106111748053,24.69516643248829,24.692331016013444
3755,Tb927.3.4950,-0.459436085664407,27.5124487858539,1.6208981109322835,"hypothetical protein, conserved",27.39019458172059,27.2450529914424,27.36232759366372,27.75848124682545,27.893974992452662,27.72342718454182
3756,Tb927.3.4960,0.08143267707338,22.9400399037835,0.018559868513954816,"kinesin, putative",23.046815258245744,22.82598709048093,23.23175370222752,23.02392987102944,22.843892514515154,22.99243563418945
3757,Tb927.3.4970,-0.092052999843073,24.0418267563707,0.03150182774780055,"hypothetical protein, conserved",24.09860953935385,24.02485723397291,23.8532020417456,23.833660410860546,24.24729209359864,24.1718753101424
3758,Tb927.3.4980:pseudogenic_transcript-p1,0.192697008504144,24.5477412448611,0.05998584319881743,Tb927.3.4980,24.439793834366583,24.78437903254199,24.293637828649015,23.773486231381813,24.53993675602279,24.626296682640547
3759,Tb927.3.4990,-0.175475262830656,21.5036388733971,0.19020486490114022,"oxidoreductase, putative",21.592524591078096,21.374000474222083,21.55851024641854,21.94618161083214,21.56832737828108,21.536952111097477
3760,Tb927.3.5000,-0.0254376505330143,16.9248021107549,0.00593372946606912,"hypothetical protein, conserved",16.749863850151865,16.68085485745614,17.041388963011062,16.906798917240096,16.926069374608495,16.715552330369512
3761,Tb927.3.5010,0.103956141919536,24.8481855582111,0.010566994881161041,"hypothetical protein, conserved",25.037287838312658,24.93038595937769,24.239399322169323,23.837292746684174,25.116232723832116,24.94167922358478
3762,Tb927.3.5020,0.0059779811606226,25.3526124260308,0.003992913387820092,Flagellar Member 6,25.318786879417274,25.361299759560783,25.452221088262966,25.502322683056796,25.349438159018373,25.262612941683997
3763,Tb927.3.5030,-0.177648255318253,23.9423834293634,0.41742386939481846,KU70 protein,23.82232683596296,23.81608064561658,23.790555891234,24.069497230818943,23.861474463556277,24.03093644439307
3764,Tb927.3.5040,0.20880836066998,21.1821610651451,0.13362953600464736,"hypothetical protein, conserved",21.315807048543647,21.19601780935181,20.947093204399188,20.572483416773288,21.012811316007483,21.24719824750393
3765,Tb927.3.5050,-0.118886312783562,30.4497767949878,0.14475667617782614,60S ribosomal protein L4,30.390027556306677,30.43390588290509,30.170216143834605,30.405330534360544,30.53132704084075,30.41415094619576
3766,Tb927.3.5060,0.0359837278009323,28.0680114962096,0.010566994881161041,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",28.11619897614645,28.050177672332413,28.190499169118933,28.155460207182863,28.13706546942158,27.956398957590565
3767,Tb927.3.5070,0.0463763501643193,23.7132722304887,0.017268675387951106,"hypothetical protein, conserved",23.724107537481625,23.656857253170852,23.92617157131908,23.820952208008148,23.655442053153894,23.691613050316548
3768,Tb927.3.5090,-0.0693025359180552,27.8749274018347,0.017268675387951106,"tryparedoxin 2, putative",27.92973800408978,27.797711290213996,28.09757378286518,28.280959196473752,27.799872980720643,27.95209850772872
3769,Tb927.3.5100,-0.0928842440253668,23.1831146940399,0.034836751717753946,tfiih basal transcription factor complex helicase xpb subunit,22.98476705409325,23.152539848096552,23.31585785531691,23.473302951803536,23.171980055689723,23.08653448208955
3770,Tb927.3.5110,-0.0426940496009536,23.3219508477267,0.008660880245090244,"hypothetical protein, conserved",23.2750848218062,23.42592230895297,22.903892341548158,22.922176142925228,23.448968460668148,23.361837017516788
3771,Tb927.3.5120,0.0216938393526291,23.4481718295959,0.006559715603984997,"Ankyrin repeats (3 copies), putative",23.480629614013235,23.40745511270265,23.58931701091287,23.690262033766047,23.37363410696036,23.34842407884445
3772,Tb927.3.5130,-0.0289985589529529,23.0600897056404,0.010566994881161041,"exonuclease, putative",23.12161913913732,23.041329165578457,23.09345473607092,23.26271886768435,23.06827882397076,23.01240102599045
3773,Tb927.3.5140,-0.0806056191308357,21.0927715776625,0.017268675387951106,"exonuclease, putative",20.97409338136591,21.17815945743658,21.14672931478873,21.458473467374056,21.07238037769404,21.00994516591564
3774,Tb927.3.5150,-0.051416057660731,23.3674748570711,0.010566994881161041,"exonuclease, putative",23.296045913587182,23.279635396002103,23.58216752267113,23.78817003297147,23.31044833016116,23.213478642109983
3775,Tb927.3.5160,-0.0083664566522045,20.8530156025697,0.0019384691826918783,Basal body protein,20.78821088889381,20.761061835342467,21.023138011415867,21.22200969573023,20.72292699870841,20.65257341117011
3776,Tb927.3.5170,-0.308386618715971,22.6077118603438,0.5763131031548426,mediator of rna polymerase ii transcription subunit 3,22.339584448827807,22.376848342299883,22.52487176699935,22.90500175186276,22.619451079642563,22.64201158276964
3777,Tb927.3.5180,0.159544851432155,29.8653975855108,0.08814685526905054,ADF/Cofilin,29.92588922835613,29.8690813132841,30.31345484248933,30.18070509476696,29.77033917453907,29.67874656052709
3778,Tb927.3.5190,-0.245883297038763,24.7225406501106,0.33889691443803016,"hypothetical protein, conserved",24.526558852697757,24.55326974288639,24.66213856816345,25.062996335301168,24.728413620973544,24.688207098589167
3779,Tb927.3.5200,0.221204071179312,20.7938323868513,0.08420529682013515,"hypothetical protein, conserved",20.663276552586964,21.076078999826283,20.75847258586052,20.257316421065678,20.78222812644688,20.794671377223285
3780,Tb927.3.5210,-0.0205918886904577,18.7309243726434,0.004081057806253037,"hypothetical protein, conserved",18.89308797047588,19.236467063470315,19.61885714710612,19.341175503163807,19.17515996132437,19.293852382635503
3781,Tb927.3.5220,-0.106387785894103,22.8130985016018,0.017268675387951106,"hypothetical protein, conserved",22.91315373444349,22.869198302012013,22.385626363892467,22.409156877600104,23.000687946852437,23.07729693357775
3782,Tb927.3.5230,-0.0085161736980623,22.0781268435669,0.003612065137655429,"DNA repair protein, putative",22.222696501368763,22.017870208867155,22.190012375511014,22.437944537114017,21.96567236361584,22.05251070611128
3783,Tb927.3.5240,-0.291247157757432,20.2956085130276,0.3150454906546262,kinetoplast ribosomal PPR-repeat containing protein 8,19.81251420907144,20.37904727516877,20.105013303420083,20.244020030696504,20.452064994095,20.47423123614109
3784,Tb927.3.5250,-0.185284495468728,22.8999505650784,0.29033435238997074,Zinc finger CCCH domain-containing protein 8,22.700081913817776,22.920960157977717,22.63587677602993,22.78501025475071,23.014945564801817,23.01281651467907
3785,Tb927.3.5260,-0.142065425030424,21.7241538304728,0.08806032413476474,"hypothetical protein, conserved",21.848673884290847,21.584415123972825,21.409694919402423,21.529878181057693,21.88071266231307,21.858389359386592
3786,Tb927.3.5270,0.211154173131817,22.1576592822383,0.05186951832814662,"DNA-directed RNA polymerases II subunit, putative",22.18882131770275,22.24419375024129,21.67897100699191,21.509768539324845,22.06357159179865,21.905183424417
3787,Tb927.3.5280,0.0453726671796169,23.40619290294,0.010566994881161041,"spliceosome-associated protein 49, putative",23.353816092092963,23.26971704327805,23.802183425002426,23.56021882513434,23.33188170908744,23.397498024612812
3788,Tb927.3.5290,-0.0347230617370151,24.5050981604817,0.011815186897682699,C2 domain-containing protein,24.512510050083343,24.50332554777847,24.60889639698979,24.64668763326795,24.55502340006288,24.527190146731808
3789,Tb927.3.5300,0.0911958564940036,20.2852558347098,0.038531401503511746,"zinc finger protein, C2H2 type, putative",20.298990967434356,20.191457566914472,20.09889739846976,19.971491027138324,20.10685104724061,20.23741628895764
3790,Tb927.3.5310,0.165331375793798,25.4460676350731,0.10389053926625219,paraflagellar rod protein,25.52648349121159,25.5965467163513,25.1909066346599,24.963235672667484,25.406597202330097,25.448109839843813
3791,Tb927.3.5320,0.136961237990899,24.4617634703712,0.14136502653339403,UBX domain-containing protein,24.439434057925038,24.56524818386985,24.49900866912475,24.210823799506564,24.46501004665339,24.416973350786964
3792,Tb927.3.5330,0.0742279810933297,22.8579943954043,0.04427797579860211,centaurin beta 5,22.935841071190914,22.83405329141663,22.796297416506267,22.800208143937283,22.69498703392056,22.84831265797597
3793,Tb927.3.5340,0.394954740447897,28.1398217279679,0.24968396483412747,"Hsc70-interacting protein (Hip), putative",28.218716922222853,28.321956879872666,27.9097074686572,27.142241630138496,28.10423180303762,28.0190436162329
3794,Tb927.3.5350,0.029338041721843,25.7197460919642,0.0035172994068355602,"hypothetical protein, conserved",25.895717007780345,25.845788110162733,24.700862664232904,24.403599295689613,26.04568243938561,25.90507192193523
3795,Tb927.3.5360,0.0963991176060048,22.6161136814669,0.06308052194147264,"FHA domain containing protein, putative",22.7214529886702,22.572379123931825,22.752048253361966,22.629921263605357,22.40822625258105,22.718535496959596
3796,Tb927.3.5370,-0.0667957045288645,25.4561930469483,0.010566994881161041,"hypothetical protein, conserved",25.319245120485068,25.48935080699716,25.105729511791527,24.930592666100083,25.647942407934465,25.536177478825817
3797,Tb927.3.5380,-0.0110095439855264,19.2709725618852,0.0019384691826918783,"Tubulin-tyrosine ligase family, putative",19.180726331197256,19.318674461699093,19.62284454402127,19.79824434655536,19.329568375855647,19.027461246463183
3798,Tb927.3.5400,0.0898415652316196,23.3990651368616,0.06353434852531352,"serine/threonine protein kinase RIO1, putative",23.457417646661185,23.39949311972765,23.60181531030576,23.548364765144573,23.320910522725278,23.319926093129883
3799,Tb927.3.5420,-0.0523432960017516,26.3548326431,0.010566994881161041,protein transport protein Sec24,26.29632746512441,26.302309493313228,26.602427693328227,26.72594701412845,26.332904173508624,26.29924335213405
3800,Tb927.3.5430,-0.0189463447213747,30.0799499909896,0.006559715603984997,"hypothetical protein, conserved",30.15609068992225,29.973873251058944,30.072291425398973,29.98444297973434,30.0942136991962,30.180437721613767
3801,Tb927.3.5440,0.0196008569841482,27.946940850193,0.006559715603984997,"SNF2 DNA repair protein, putative",27.969598493796724,27.873130859018108,28.087284459891723,28.16982545030032,27.821976304304474,27.87940948714932
3802,Tb927.3.5450,-0.0309701417502346,20.9921336955843,0.006559715603984997,Basal body protein,21.05436580229419,21.12220585104313,20.557210443146605,20.74974793660052,21.03876250155277,21.03818208358132
3803,Tb927.3.5460,0.0408032067566673,21.8159533493889,0.010566994881161041,"RNA-binding protein, putative",21.804368549412963,21.916971848354788,21.9615282422092,21.85674350368352,21.9497535391152,21.75396197690824
3804,Tb927.3.5470,-0.627120588189833,21.4004895513721,0.3491383098404066,"protein phosphatase inhibitor 2, putative",21.253295255126,21.44780385010885,20.12801618883733,21.575253082710656,21.839485769413876,21.295738206517164
3805,Tb927.3.5480,0.0022446430745191,21.3053204825981,0.0017432599208182917,"hypothetical protein, conserved",21.2921775890858,21.36954463351292,21.46638839362094,21.57419670191804,21.29993116860885,21.247248816469217
3806,Tb927.3.5490,0.0204703891605753,25.8957405850234,0.006559715603984997,Putative intraflagellar transport protein B2,25.876735325995163,25.921680678410866,25.79060998434172,25.64772783829223,25.95315398118429,25.926733001789504
3807,Tb927.3.5500,0.0430340649135665,25.3880946178212,0.010566994881161041,"DNA-directed RNA polymerase II subunit 3, putative",25.34270933624823,25.353680710781397,25.65889219069083,25.65528135152734,25.248238697721668,25.32265999373075
3808,Tb927.3.5510,0.107979494375844,23.4393786450683,0.18289218510499855,"IQ domain-containing protein, putative",23.4640128893724,23.49582790653149,23.55092430771621,23.45934916836095,23.332771199824982,23.394706252306644
3809,Tb927.3.5520,0.0387244094213308,26.0228302359176,0.024171326227665938,26S proteasome regulatory non-ATPase subunit,26.07307065254729,26.053004509132705,26.02698798477321,26.01597011432917,25.99031679110568,26.03060301275437
3810,Tb927.3.5530,-0.169252815794504,25.801503860268,0.296528377600293,Tb-292 membrane associated protein,25.73639172437456,25.71881189673374,25.921285132760453,26.137652374151727,25.895989839463965,25.850604987636565
3811,Tb927.3.5540,-0.0675975929398263,26.095818530714,0.01617309635821928,"dynein intermediate chain WDRD34, putative",26.058009945787685,26.00887930584729,26.315058477067826,26.49695849065212,26.012197868381257,26.075584148488907
3812,Tb927.3.5550,0.0144312592973037,26.9821550693754,0.003992913387820092,intraflagellar transport protein 27,26.91380954740774,26.967849648702767,27.453744396487675,27.53449752189206,26.94029193842776,26.81732035438645
3813,Tb927.3.5570,-0.0048824569086818,24.2494944473871,0.0017432599208182917,"syntaxin, putative",24.29601932507374,24.249032265096897,23.861429749246422,23.66481779553415,24.41781133835161,24.338499576257345
3814,Tb927.3.5580,-0.123923928896492,25.9472825230506,0.17553522629953094,tryptophanyl-tRNA synthetase,25.81637766480372,25.955183429469862,25.93316868701709,26.0323003486649,26.07378881270348,25.970412406611786
3815,Tb927.3.5590,-0.14235368717717,22.4161911061955,0.1459358846076061,"hypothetical protein, conserved",22.4529993674744,22.39585557472633,22.37308328806481,22.671429216418357,22.36842969995355,22.60914037542516
3816,Tb927.3.5600,-0.0388556370991893,19.8492184601822,0.007496630096533727,"hypothetical protein, conserved",19.999464894117505,19.802246325268197,19.895277779626674,20.2839509783224,19.75052132080637,19.77908361118118
3817,Tb927.3.560,0.183016493853255,24.7594466513895,0.44326571721873487,"expression site-associated gene 11 (ESAG11) protein, putative",25.029573033168305,24.762926891549466,24.85354006310357,24.603292528691902,24.72674062351797,24.76695735405172
3818,Tb927.3.5610,-0.248885195483044,21.8471212001672,0.34842407912086953,Mitochondrial ribosomal protein L3,21.73860399253534,21.864749869827747,21.87874822417219,22.332272468628357,21.886672651686677,22.009812552669374
3819,Tb927.3.5620,0.01433456336202,26.5838100869527,0.00581930390529391,"Facilitates chromatin transcription complex subunit spt16, FACT complex subunit SPT16",26.60715803587631,26.56914733482708,26.917499847458007,26.9532455432071,26.524339355387625,26.57321662948061
3820,Tb927.3.5630,-0.613866732168511,21.8160405425782,1.1596637100932785,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",21.326022642646816,21.602981877090222,21.31979686208737,22.208114649663965,22.04174126232441,21.840545666341587
